Name; dG; StdError; SMILE; Token; Solvent; MW; HeavyMW; maxAbsCharge; minAbsCharge; #V e; HLC_in_water; Class; HLCerr 
triadimenol A; -13.735; 1.0587; CC(C)(C)[C@H]([C@@H](N1C=NC=N1)OC2=CC=C(C=C2)Cl)O; [0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.21813911917258405; 0.20311343144685745; 0.4877982769741129; 0.4609383040239799; 0.36486486486486486; 13000000.0; 7; 0.0
propiconazole; -11.749; 1.008826; CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl; [0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.2521126897110935; 0.2378384784892585; 0.35774015148000915; 0.4565545603819817; 0.39864864864864863; 387100.0; 7; 6.127596721432562
oxazepam; -17.385; 0.824018; C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O; [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.21144371884569135; 0.20165314167151968; 0.3813123922630968; 0.5809618578676646; 0.33783783783783783; 1800000.0; 7; 0.0
oxadiazon; -9.183; 0.966479; CC(C)OC1=C(C=C(C(=C1)N2C(=O)OC(=N2)C(C)(C)C)Cl)Cl; [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.25432998897168996; 0.23929584183218083; 0.5124579781554323; 0.9303505175856936; 0.40540540540540543; 14000.0; 7; 0.0
cyproconazole; -14.382222; 1.740509; CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O; [0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.2151861496550759; 0.20019577832859745; 0.40098932819744876; 0.28921258341563566; 0.3581081081081081; 862000.0; 7; 4.961845129926823
fentrazamide; -15.017; 0.936579; CCN(C1CCCCC1)C(=O)N2C(=O)N(N=N2)C3=CC=CC=C3Cl; [0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]; 1; 0.2580710671960369; 0.2411833907401826; 0.3946815205644622; 0.6742212850256292; 0.43243243243243246; 5100000.0; 7; 0.0
piperalin; -4.22; 1.163907; CC1CCCCN1CCCOC(=O)C2=CC(=C(C=C2)Cl)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]; 1; 0.24326109609610574; 0.2261305540029206; 0.48384454304988084; 0.7115195979642412; 0.3918918918918919; 43000.0; 7; 0.0
tebuconazole; -12.71; 1.657589; CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O; [0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.22703620030872626; 0.2089831232642598; 0.4056724436811231; 0.2892120856430103; 0.38513513513513514; 4308250.0; 7; 6.074846156047034
diethatyl-ethyl; -9.541; 1.249411; CCC1=C(C(=CC=C1)CC)N(CC(=O)OCC)C(=O)CCl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.22998086631242398; 0.2118978499501043; 0.4865783638359167; 0.6860172839448053; 0.3918918918918919; 80000.0; 7; 0.0
fenarimol; -12.83; 0.776028; C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)(C3=CN=CN=C3)O)Cl; [0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.24395425238418783; 0.2334605355956607; 0.3936409249401029; 0.3044239810216752; 0.3716216216216216; 26430000.0; 7; 6.335560708839855
cumyluron; -11.527; 1.413351; CC(C)(C1=CC=CC=C1)NC(=O)NCC2=CC=CC=C2Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]; 1; 0.2233206650168241; 0.20752283348892198; 0.3497713711963619; 0.6642465430361535; 0.3716216216216216; 260000000.0; 7; 0.0
triticonazole; -12.883; 1.470762; CC1(CC/C(=C\C2=CC=C(C=C2)Cl)/C1(CN3C=NC=N3)O)C; [0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.23441645340989073; 0.21777046819992218; 0.40105488358169533; 0.2892125832420429; 0.3918918918918919; 5050000.0; 7; 0.6783320947748059
furametpyr; -11.361; 1.136296; CC1C2=C(C=CC=C2NC(=O)C3=C(N(N=C3C)C)Cl)C(O1)(C)C; [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.24623960854605859; 0.22947546625384466; 0.3802779445855156; 0.5482927652602245; 0.41216216216216217; 600000000.0; 7; 0.0
metconazole; -12.607; 1.927273; CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C; [0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.235906385927386; 0.21777046819992218; 0.40535498585562374; 0.2892120892482566; 0.39864864864864863; 153510000.0; 7; 8.097339345855973
tepraloxydim; -17.256; 2.368443; CC/C(=N\OC/C=C/Cl)/C1=C(CC(CC1=O)C2CCOCC2)O; [0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]; 1; 0.2521641395847468; 0.2323901929396892; 0.5356116356880058; 0.3540226451178174; 0.43243243243243246; 5300000.0; 7; 0.0
cloquintocet-mexyl; -10.909; 2.067682; CCCCCC(C)OC(=O)COC1=C2C(=C(C=C1)Cl)C=CC=N2; [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]; 1; 0.2477212375497435; 0.22947253982142915; 0.5022432020297228; 0.7246896053692714; 0.4189189189189189; 422666.6666666667; 7; 3.5637163111599293
fenoxaprop-p-ethyl; -14.659; 1.297555; CCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=NC3=C(O2)C=C(C=C3)Cl; [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.2668977502695934; 0.252882535929274; 0.5016305565468696; 0.8423876769632521; 0.4391891891891892; 221000.0; 7; 1.7703682792467372
ipconazole; -11.403; 1.665929; CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl; [0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.24626650406354103; 0.2265578131355846; 0.4056273949900487; 0.289212085669804; 0.4189189189189189; 1310000.0; 7; 3.2639962601486694
pyriofenone; -6.88; 0.0; CC1=CC(=C(C(=C1C(=O)C2=C(C(=CN=C2OC)Cl)C)OC)OC)OC; [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.2698776153045839; 0.2528825359292741; 0.5159505199239199; 0.47271207257825826; 0.4527027027027027; 530000.0; 7; 0.0
dichlorofluoromethane; -4.348; 0.131742; C(F)(Cl)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.07535513448623053; 0.0745618399065883; 0.2583577228790288; 0.446451658766894; 0.08783783783783784; 0.1157090909090909; 7; 3.9120230054281455
chlorotrifluoromethane; -1.123; 0.027221; C(F)(F)(F)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.07684837755214279; 0.0764223193147466; 0.49775158792851215; 0.32803858451650064; 0.10810810810810811; 0.0015621343518502; 7; 5.39629777490824
dichlorodifluoromethane; -1.34875; 0.018998; C(F)(F)(Cl)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.08865344847911147; 0.08846093066403679; 0.41972367891785906; 0.3614432057003834; 0.10810810810810811; 0.0033260633798336; 7; 3.5303853230037667
trichlorofluoromethane; -1.657; 0.020518; C(F)(Cl)(Cl)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.10045851940608017; 0.10049954201332698; 0.3489892531236716; 0.39860271123804203; 0.10810810810810811; 0.0119288910343286; 7; 4.007333185232471
1,1,1,2-tetrachlorodifluoroethane; -1.401; 0.115711; C(C(Cl)(Cl)Cl)(F)(F)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.14922033645496577; 0.14912367981317656; 0.3848542643237511; 0.3859509658392243; 0.16891891891891891; 0.0599571428571428; 7; 4.358310108056565
1,1,2,2-tetrachlorodifluoroethane; -1.373333; 0.08; C(C(F)(Cl)Cl)(F)(Cl)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.14922033645496577; 0.1491236798131766; 0.33469210590397813; 0.4242317068594726; 0.16891891891891891; 0.0429222222222222; 7; 3.5473798918402366
1,1,1-trichloro-2,2,2-trifluoroethane; -1.101; 0.053563; C(C(Cl)(Cl)Cl)(F)(F)F; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.13741526552799707; 0.13708506846388635; 0.4557825261697169; 0.3505852464349764; 0.16891891891891891; 0.00746; 7; 1.945910149055314
1,1,2-trichloro-1,2,2-trifluoroethane; -1.173; 0.135798; C(C(F)(Cl)Cl)(F)(F)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.13741526552799707; 0.13708506846388638; 0.4010450238662928; 0.4203485087005498; 0.16891891891891891; 0.0076051263352289; 7; 4.365029058305311
1,1-dichlorotetrafluoroethane; -0.896; 0.061514; C(C(F)(Cl)Cl)(F)(F)F; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.1256101946010284; 0.12504645711459617; 0.47332105487027065; 0.4162054134977593; 0.16891891891891891; 0.002055; 7; 2.7307784521797664
1,2-dichlorotetrafluoroethane; -0.863; 0.13864; C(C(F)(F)Cl)(F)(F)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.1256101946010284; 0.1250464571145962; 0.41711052546861577; 0.37814795055700773; 0.16891891891891891; 0.0080245864290506; 7; 4.67714368561318
chloropentafluoroethane; -0.678889; 0.12609; C(C(F)(F)Cl)(F)(F)F; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.1138051236740597; 0.11300784576530598; 0.4909700456211793; 0.3739375328685911; 0.16891891891891891; 0.001136884626362; 7; 4.007333185232471
1,1,2,2-tetrachloro-1-fluoroethane; -3.883333; 0.177764; C(C(F)(Cl)Cl)(Cl)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.13592202246208482; 0.1352245890557281; 0.3004847070384057; 0.43191473351007764; 0.14864864864864866; 0.33; 7; 0.0
1,1-dichloro-1,2,2-trifluoroethane; -3.996; 0.230747; C(C(F)(Cl)Cl)(F)F; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.11231188060814745; 0.11114736635714767; 0.33243836444168895; 0.4294512787996822; 0.14864864864864866; 0.01; 7; 0.0
1,2-dichloro-1,1,2-trifluoroethane; -3.902; 0.155164; C(C(F)(F)Cl)(F)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.11231188060814745; 0.1111473663571477; 0.3829679673017401; 0.4670392730915638; 0.14864864864864866; 0.011; 7; 0.0
2,2-dichloro-1,1,1-trifluoroethane; -3.856; 0.197292; C(C(F)(F)F)(Cl)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.11231188060814745; 0.1111473663571477; 0.4378087344344591; 0.3539992824153903; 0.14864864864864866; 0.0296760961929765; 7; 0.9675840262617056
1-chloro-1,1,2,2-tetrafluoroethane; -3.999; 0.266475; C(C(F)(F)Cl)(F)F; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.10050680968117875; 0.09910875500785749; 0.39879312300865083; 0.42562259125134483; 0.14864864864864866; 0.0019; 7; 0.0
1-chloro-1,2,2,2-tetrafluoroethane; -3.975; 0.219875; C(C(F)(F)F)(F)Cl; [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]; 1; 0.10050680968117875; 0.09910875500785749; 0.4538308014874463; 0.4630251289142409; 0.14864864864864866; 0.0288993315999619; 7; 2.7114481843304468
